,Nº,NJ,Denominación,"%
Producción
Total","Cantidad
de
Juicios ","%
(Créditos/
Activos)","%
[(Dispon.+ Invers.) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers. + Inmuebles) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers.+ Inmueb.) /
(Deudas c/Aseg.+ Comp.Técn.)]","% 
(Inversiones + Inmuebles) /
Activos","%
Superávit /
Capital Requerido","[(Dispon.+ Invers.) /
Compromisos Exigibles]",Fecha,Categoría,% Mercado
289,169.0,E,ZURICH INTERNATIONAL LIFE,1.99142726803668,49.0,3.3125417775097,0.0,0.0,107.56571645718,96.4365457310455,61.3356998119631,220.829397088917,09-2016,Seguros de Vida,36.56
290,1.0,A,ANTICIPAR,0.00599816335265244,0.0,12.6107256479708,418.919006175085,933.441445960863,933.441445960863,86.5453132898441,80.4295466666667,0.0,06-2016,Seguros de Vida,0.15
291,2.0,A,ASV,0.0509106411895229,32.0,43.4507870823504,232.300230459893,238.676226794677,221.410781435578,37.9830085895645,46.1627002230634,2.63356783880177,06-2016,Seguros de Vida,1.29
292,3.0,A,BHN VIDA ,0.655593531111321,13.0,13.7816718951572,0.0,0.0,623.576035589558,85.3495384131419,199.258819241407,9.66151427809856,06-2016,Seguros de Vida,16.64
293,4.0,A,BINARIA VIDA ,0.169162280454203,16.0,8.92516344529376,0.0,0.0,227.790168188854,90.3175174926735,250.172830575964,95.0126136651223,06-2016,Seguros de Vida,4.29
294,5.0,A,BONACORSI,0.022409513698435,0.0,18.6126496582949,0.0,0.0,513.075731807121,75.2077034205377,165.889635266127,15.0100909875395,06-2016,Seguros de Vida,0.57
295,6.0,O,CAJA DE PREVISIÓN ,0.00932779789539966,0.0,1.46503352692518,0.0,0.0,0.0,96.7585102660794,0.0,0.0,06-2016,Seguros de Vida,0.24
296,7.0,A,CERTEZA,0.0230362802826982,1.0,26.0524959120169,0.0,0.0,0.0,62.5172398030295,200.872417848792,62.8429516986204,06-2016,Seguros de Vida,0.58
297,8.0,A,CONFIAR,0.00425421748061455,0.0,24.2744280011286,852.117405493953,852.117405493953,0.0,30.8017777902142,66.71585,96.0504933532155,06-2016,Seguros de Vida,0.11
298,9.0,A,CRUZ SUIZA ,0.0117902799670271,0.0,37.1918938091912,941.511223231947,941.511223231947,184.585121610329,59.0549158563485,56.4415998363925,0.0,06-2016,Seguros de Vida,0.3
299,10.0,A,DIGNA,0.00177861388791974,0.0,4.51120121938123,0.0,0.0,0.0,81.7075967342376,129.44899047619,0.0,06-2016,Seguros de Vida,0.05
300,11.0,A,FEDERADA,0.000233704762785509,0.0,8.12154909481129,0.0,0.0,106.962193146722,90.8988895676123,-89.2806285714286,0.0,06-2016,Seguros de Vida,0.01
301,12.0,A,FOMS,1.28466751945334e-06,0.0,0.358900632630917,0.0,0.0,0.0,88.970219087286,18.9903111111111,0.0,06-2016,Seguros de Vida,0.0
302,13.0,A,GALENO LIFE,0.00532968938105724,0.0,64.4584705129513,332.390673929702,332.390673929702,67.3901947963054,32.7062609550484,-38.7416761904762,21.0966109112528,06-2016,Seguros de Vida,0.14
303,14.0,A,GESTION,0.0,0.0,1.50801061112365,0.0,0.0,0.0,97.8831233304245,9.23903333333333,0.0,06-2016,Seguros de Vida,0.0
304,15.0,A,HSBC VIDA,0.442837452042593,168.0,8.12168615463373,0.0,0.0,125.096204529175,88.5963024450267,29.3038406623662,25.1355267080191,06-2016,Seguros de Vida,11.24
305,16.0,A,INSTITUTO SALTA,0.141893071399231,12.0,18.9839715054063,768.303681208723,815.763564876237,595.096859081928,75.2886324004558,246.122554941191,19.8529241290309,06-2016,Seguros de Vida,3.6
306,17.0,A,INTERNACIONAL,0.0,135.0,4.82798171120226,417.778189677943,417.778189677943,417.778189677943,94.948129895281,0.0,0.0,06-2016,Seguros de Vida,0.0
307,18.0,A,MAÑANA ,0.0745816443706309,0.0,30.3206526283388,258.389664929047,336.319372805321,413.852901174373,43.8563047053685,3.04585719101699,19.7555238533591,06-2016,Seguros de Vida,1.89
308,19.0,A,MAPFRE VIDA,0.241314644134646,247.0,34.517256857363,241.913731314925,241.913731314925,155.270278997405,63.6433491480429,35.8630888963242,7.3239486153728,06-2016,Seguros de Vida,6.12
309,20.0,A,NSA,0.0,0.0,4.50149504765464,0.0,0.0,0.0,95.0167397623033,121.982533333333,0.0,06-2016,Seguros de Vida,0.0
310,21.0,A,ORIGENES VIDA,0.312806789170995,5.0,33.2059128168624,476.435553124216,476.435553124216,253.35344955834,62.8335002680965,2.94886621641891,5.68969255415726,06-2016,Seguros de Vida,7.94
311,22.0,A,PIEVE ,0.0285055795203558,0.0,19.6916281230382,0.0,0.0,341.675017405143,40.8975290523895,42.7466287558886,0.0,06-2016,Seguros de Vida,0.72
312,23.0,A,PLENARIA,0.0807514181691824,2.0,8.6381163284402,268.250879534666,279.479719575441,262.483458303936,89.544814460024,84.5667457253246,828.164945914325,06-2016,Seguros de Vida,2.05
313,24.0,A,POR VIDA,0.000244022382077674,0.0,1.25514813598678,0.0,0.0,0.0,32.0263450088122,6.72913333333333,11.3686795519593,06-2016,Seguros de Vida,0.01
314,25.0,A,PREVISORA,0.00105588155004736,0.0,0.972793226248791,0.0,0.0,0.0,65.2944152126826,102.2442,84.3251881981545,06-2016,Seguros de Vida,0.03
315,26.0,A,PROVINCIA VIDA ,0.144312147251709,9.0,4.13794619549731,0.0,0.0,141.262427002426,94.6560386434192,21.1979858335844,318.16679848623,06-2016,Seguros de Vida,3.66
316,27.0,A,PRUDENTIAL ,0.462890887879711,3.0,1.71278394688626,0.0,0.0,122.202910262007,96.0488549300397,88.2218211650731,51.8411224416731,06-2016,Seguros de Vida,11.75
317,28.0,A,QUALIA,0.120290896128029,0.0,1.36862772528795,772.458053951205,772.458053951205,772.458053951205,97.9259991615022,7.93102347421421,415.945180214902,06-2016,Seguros de Vida,3.05
318,29.0,A,SAN PATRICIO,0.0,2.0,49.3478650328578,0.0,0.0,0.0,33.3990892426866,-37.7096166666667,0.0,06-2016,Seguros de Vida,0.0
319,30.0,A,SANTA LUCIA,0.00414267791733111,0.0,11.6754796275861,0.0,0.0,0.0,45.4365039790205,86.4767333333333,13.3532372739917,06-2016,Seguros de Vida,0.11
320,31.0,A,SANTÍSIMA TRINIDAD ,0.00768793852476916,0.0,7.40879278919086,0.0,0.0,824.390787346268,70.6680041898067,101.397233333333,0.0,06-2016,Seguros de Vida,0.2
321,32.0,A,SEGUNDA PERSONAS,0.139526021501122,186.0,34.7332707732526,230.275625024351,235.391079027614,124.592695636043,61.5612812295255,239.2725810856,0.0,06-2016,Seguros de Vida,3.54
322,33.0,A,SENTIR ,0.0300162546965384,0.0,10.7626338150345,0.0,0.0,0.0,4.29501895204705,439.06651981216,0.0,06-2016,Seguros de Vida,0.76
323,34.0,A,SMG VIDA,0.273611456154726,243.0,9.73934697984421,0.0,0.0,250.851763828196,87.0047812534878,329.190567334755,27.5116986752574,06-2016,Seguros de Vida,6.94
324,35.0,A,TERRITORIAL VIDA ,0.000818205264399244,0.0,12.9042325509591,0.0,0.0,0.0,79.7248529045361,34.4594333333333,0.0,06-2016,Seguros de Vida,0.02
325,36.0,A,TRES PROVINCIAS,0.0723575280686947,7.0,63.2406107502711,79.5176146802602,79.5176146802602,76.455116219587,2.53348518443318,2.4076225863374,4.17833032337886,06-2016,Seguros de Vida,1.84
326,37.0,E,ZURICH INTERNATIONAL LIFE,0.400758692019418,57.0,2.74468509007551,0.0,0.0,107.523515814623,96.8553024508559,42.3762702472763,524.909813719938,06-2016,Seguros de Vida,10.17
327,1.0,A,ANTICIPAR,0.00560224142575785,0.0,19.2503850852031,443.139940484402,645.151759144822,635.845033296337,75.3698006892343,113.18064,0.0,03-2016,Seguros de Vida,0.15
328,2.0,A,ASV,0.0512744754802765,34.0,49.8676506386199,284.796805335795,287.969915186608,279.609846957691,34.7964021305381,26.3674066381614,2.55933659666285,03-2016,Seguros de Vida,1.39
329,3.0,A,BHN VIDA ,0.645397780865031,13.0,17.2572065630911,914.960976995127,914.960976995127,478.122446825087,81.9511881851164,122.686724657688,9.97658688597194,03-2016,Seguros de Vida,17.55
330,4.0,A,BINARIA VIDA ,0.165122507460749,18.0,8.49617248364221,0.0,0.0,230.955861930263,89.1739935232019,247.537097487453,43.8658127413703,03-2016,Seguros de Vida,4.49
331,5.0,A,BONACORSI,0.0222593522114804,0.0,19.0592424983728,0.0,0.0,512.633966289443,74.7988886045435,158.814018496303,15.4115492037347,03-2016,Seguros de Vida,0.61
332,6.0,O,CAJA DE PREVISIÓN ,0.0094275975675358,0.0,2.99650407515002,0.0,0.0,0.0,95.5149808586415,0.0,0.0,03-2016,Seguros de Vida,0.26
333,7.0,A,CERTEZA,0.0227731940731641,1.0,21.7702129067503,0.0,0.0,0.0,67.6483947775413,193.04510834406,54.1685950832292,03-2016,Seguros de Vida,0.62
334,8.0,A,CONFIAR,0.00286596341618606,0.0,35.3408037894388,772.380840744919,772.380840744919,0.0,20.8030923457643,36.0581,22.3020181818182,03-2016,Seguros de Vida,0.08
335,9.0,A,CRUZ SUIZA ,0.0113973813767484,0.0,37.5814655143364,414.324196301595,414.324196301595,137.587744372366,59.1189384474222,28.6372371088671,287.610994152047,03-2016,Seguros de Vida,0.31
336,10.0,A,DIGNA,0.00160297893355864,0.0,6.1197727090072,0.0,0.0,0.0,86.9908112194207,96.7714666666667,115.851216357038,03-2016,Seguros de Vida,0.04
337,11.0,A,FEDERADA,0.000100130725005218,0.0,3.74688009713024,0.0,0.0,0.0,94.4082769500641,13.7556,0.0,03-2016,Seguros de Vida,0.0
338,12.0,A,FOMS,6.84606922065214e-07,0.0,0.216221678618969,0.0,0.0,0.0,87.1766431802184,23.6432888888889,0.0,03-2016,Seguros de Vida,0.0
339,13.0,A,GALENO LIFE,0.00412805603151765,0.0,48.9936839385384,444.977967199378,444.977967199378,138.352736819195,46.6893585258797,-24.3481166666667,22.0820418024086,03-2016,Seguros de Vida,0.11
340,14.0,A,GESTION,0.0,0.0,0.71878305390761,0.0,0.0,0.0,95.6286106651471,11.3029333333333,0.0,03-2016,Seguros de Vida,0.0
341,15.0,A,HSBC VIDA,0.440612513730142,170.0,10.1441689666197,0.0,0.0,117.350716749169,88.5802058374151,113.599500284012,81.0861400723375,03-2016,Seguros de Vida,11.98
342,16.0,A,INSTITUTO SALTA,0.138840159501208,15.0,19.5876224425461,853.860535247125,898.332127436889,616.838749200802,77.0425506610546,201.158911555807,20.0462145250863,03-2016,Seguros de Vida,3.77
343,17.0,A,INTERNACIONAL,0.0,135.0,3.76400806542217,387.819426925591,387.819426925591,387.819426925591,96.1808886996505,0.0,0.0,03-2016,Seguros de Vida,0.0
344,18.0,A,MAÑANA ,0.0673009836250709,0.0,35.5520234954198,231.540788864848,252.494880422395,318.103996143452,41.0713738329097,3.13338305754636,22.7416591883812,03-2016,Seguros de Vida,1.83
345,19.0,A,MAPFRE VIDA,0.238674378463418,263.0,35.8364430390688,228.999722104974,228.999722104974,147.460227095857,58.3937387519386,10.7608822244947,3.72597302190451,03-2016,Seguros de Vida,6.49
346,20.0,A,NSA,0.0,0.0,3.06469089757686,0.0,0.0,0.0,96.5415554858991,87.6629714285714,0.0,03-2016,Seguros de Vida,0.0
347,21.0,A,ORIGENES VIDA,0.309944039426409,5.0,44.6549717056388,362.114189891982,362.114189891982,227.131551834366,46.0993547361217,0.379156156714495,5.32011509322023,03-2016,Seguros de Vida,8.43
348,22.0,A,PIEVE ,0.0261001149236039,0.0,8.6599848328787,0.0,0.0,245.114714721282,24.7707331152588,56.1904735735347,0.0,03-2016,Seguros de Vida,0.71
349,23.0,A,PLENARIA,0.0825661823172934,1.0,7.69240972185043,268.119816991187,270.933957561252,255.441316401264,88.0879676298152,90.7634673594888,744.923008832528,03-2016,Seguros de Vida,2.24
350,24.0,A,POR VIDA,0.00027456947551157,0.0,1.16015938409525,0.0,0.0,0.0,33.7829200557387,3.94186666666667,14.6898907103825,03-2016,Seguros de Vida,0.01
351,25.0,A,PREVISORA,0.00105283865585479,0.0,0.843821429293849,0.0,0.0,0.0,64.1925143785694,89.8858,52.7874961119751,03-2016,Seguros de Vida,0.03
352,26.0,A,PROVINCIA VIDA ,0.144004163115808,8.0,4.21807458331768,0.0,0.0,135.668423706807,94.5639676313227,29.4900582806402,336.040708083902,03-2016,Seguros de Vida,3.92
353,27.0,A,PRUDENTIAL ,0.444909714304994,4.0,4.61508037496227,0.0,0.0,108.39823199517,93.8291691737557,-18.7367536703798,38.1160573490747,03-2016,Seguros de Vida,12.1
354,28.0,A,QUALIA,0.0745733265518059,0.0,2.3655823827355,595.409482349482,595.409482349482,595.409482349482,96.787129220079,118.700438654225,185.893601033635,03-2016,Seguros de Vida,2.03
355,29.0,A,SAN PATRICIO,0.0,3.0,43.449339757847,0.0,0.0,0.0,27.536275588721,-0.907466666666667,0.0,03-2016,Seguros de Vida,0.0
356,30.0,A,SANTA LUCIA,0.00355172970096697,0.0,18.6479256461145,0.0,0.0,495.424044930711,75.5596137774253,95.8094666666667,23.3203626686421,03-2016,Seguros de Vida,0.1
357,31.0,A,SANTÍSIMA TRINIDAD ,0.00659706466455479,0.0,10.0187653561786,0.0,0.0,714.297012685345,80.652032069572,52.9981333333333,0.0,03-2016,Seguros de Vida,0.18
358,32.0,A,SEGUNDA PERSONAS,0.140916671392198,193.0,38.6675810399714,221.591068486409,222.464013932219,112.466197919003,58.5929340905551,194.826486125593,214.316527756934,03-2016,Seguros de Vida,3.83
359,33.0,A,SENTIR ,0.0300103137470678,0.0,40.2049765913396,0.0,0.0,0.0,45.182076308975,65.8928065280429,0.0,03-2016,Seguros de Vida,0.82
360,34.0,A,SMG VIDA,0.269162450688788,255.0,10.244158640741,884.463663400243,890.827907328214,221.293677543604,85.9188641925109,281.896435847069,17.0486252977509,03-2016,Seguros de Vida,7.32
361,35.0,A,TERRITORIAL VIDA ,0.000839661646115967,0.0,15.7119102910488,0.0,0.0,0.0,79.1876337339457,25.7000333333333,0.0,03-2016,Seguros de Vida,0.02
362,36.0,A,TRES PROVINCIAS,0.0713544816232616,5.0,71.5528453852999,87.0873015584664,87.0873015584664,48.5310171432226,2.66293039352015,1.69738577162744,4.95730160769964,03-2016,Seguros de Vida,1.94
363,37.0,E,ZURICH INTERNATIONAL LIFE,0.24475696394064,72.0,2.83591660831362,0.0,0.0,107.622477571008,96.8971035433794,10.1998648556427,234.053677600738,03-2016,Seguros de Vida,6.65
364,1.0,A,ANTICIPAR,0.00578592610489335,0.0,18.1912380011946,432.285582983593,651.32449928023,641.179263937491,79.8950674157175,105.45984,0.0,12-2015,Seguros de Vida,0.13
365,2.0,A,ASV,0.0531030789218027,35.0,54.771514200814,252.674354216345,256.017982958136,237.658578394048,34.9868061891121,16.0908329998038,1.96573620585814,12-2015,Seguros de Vida,1.18
366,3.0,A,BHN VIDA ,0.647503794550914,15.0,13.4550760427225,0.0,0.0,549.165539759308,85.3600852537892,199.336008564036,12.0272557423893,12-2015,Seguros de Vida,14.35
367,4.0,A,BINARIA VIDA ,0.156379599209179,17.0,7.31942481143939,0.0,0.0,245.822289868003,90.5321768261454,240.372367723302,80.8493668019003,12-2015,Seguros de Vida,3.47
368,5.0,A,BONACORSI,0.0231056996842523,0.0,20.066071353398,0.0,0.0,531.442198523776,75.2481748957744,139.840861751548,21.687198772959,12-2015,Seguros de Vida,0.51
369,6.0,O,CAJA DE PREVISIÓN ,0.00942395447454552,0.0,3.73790434771156,0.0,0.0,0.0,93.3257611076323,0.0,0.0,12-2015,Seguros de Vida,0.21
370,7.0,A,CERTEZA,0.0226632893757324,1.0,16.5597129066577,0.0,0.0,0.0,70.3804383822214,175.712969151081,46.5477009492293,12-2015,Seguros de Vida,0.5
371,8.0,A,CONFIAR,0.0,0.0,1.63819134521613,0.0,0.0,0.0,36.4403418562554,11.2011666666667,0.0,12-2015,Seguros de Vida,0.0
372,9.0,A,CRUZ SUIZA ,0.0110577622634199,0.0,32.6233556880724,427.261721212579,427.261721212579,149.337743835462,59.1851336648739,20.287,281.882066276803,12-2015,Seguros de Vida,0.25
373,10.0,A,DIGNA,0.00118971798710988,0.0,6.88017540816706,0.0,0.0,0.0,85.4405903202249,66.0081,0.0,12-2015,Seguros de Vida,0.03
374,11.0,A,FEDERADA,5.03139326458718e-07,0.0,1.61624392952825,0.0,0.0,0.0,97.2650115864009,19.6112761904762,0.0,12-2015,Seguros de Vida,0.0
375,12.0,A,FOMS,7.07634585904715e-07,0.0,0.107873141741002,0.0,0.0,0.0,83.710009488391,23.9604,0.0,12-2015,Seguros de Vida,0.0
376,13.0,A,GALENO LIFE,0.00386392476664613,0.0,35.3918284280317,0.0,0.0,269.888665858063,57.6510816276641,29.0049142857143,54.7886195647686,12-2015,Seguros de Vida,0.09
377,14.0,A,HSBC VIDA,0.412900086595609,184.0,11.388679788418,0.0,0.0,118.363279273609,87.122372343871,92.0189212578027,41.1892676867731,12-2015,Seguros de Vida,9.15
378,15.0,A,INSTITUTO SALTA,0.140345771797086,14.0,21.9399512592694,738.45143436862,787.080755766451,522.619188137438,71.3195736812376,144.611060609205,15.3047831953111,12-2015,Seguros de Vida,3.11
379,16.0,A,INTERNACIONAL,0.0,135.0,2.64459041884752,354.185286522798,354.185286522798,354.185286522798,97.1978426565055,0.0,0.0,12-2015,Seguros de Vida,0.0
380,17.0,A,MAÑANA ,0.0614276759927414,0.0,32.7615013694772,191.003446514791,211.451115757142,276.468890920357,43.9662852948762,1.54658704139376,9.36581242666791,12-2015,Seguros de Vida,1.36
381,18.0,A,MAPFRE VIDA,0.245398688748573,262.0,42.9325874961195,236.18277524728,236.18277524728,139.305255016929,56.0411351293454,28.6555295579607,4.92254726899596,12-2015,Seguros de Vida,5.44
382,19.0,A,NSA,4.62645215677332e-07,0.0,1.7628757259091,0.0,0.0,0.0,97.972634894971,80.9744571428571,0.0,12-2015,Seguros de Vida,0.0
383,20.0,A,ORIGENES VIDA,0.29731842244395,5.0,39.2586543264006,400.042166417729,400.042166417729,310.394280602423,51.414628608469,0.99946613117037,4.11962779967918,12-2015,Seguros de Vida,6.59
384,21.0,A,PIEVE ,0.0255270004949034,0.0,24.1740819624036,0.0,0.0,233.953830739236,24.034544175096,64.7438011679448,0.0,12-2015,Seguros de Vida,0.57
385,22.0,A,PLENARIA,0.0794425087119019,1.0,7.31030853636136,283.34402738814,286.826051961434,263.200444482615,85.3088898171344,92.310860841091,725.849204443765,12-2015,Seguros de Vida,1.76
386,23.0,A,POR VIDA,0.00030440840368245,0.0,1.13409411138431,0.0,0.0,0.0,31.8239455232784,1.66886666666667,19.8940341933158,12-2015,Seguros de Vida,0.01
387,24.0,A,PREVISORA,0.00103201670973008,0.0,1.10273566528331,0.0,0.0,0.0,62.1759021930196,66.5690666666667,56.5410724184851,12-2015,Seguros de Vida,0.02
388,25.0,A,PROVINCIA VIDA ,0.141602812255722,8.0,3.82700929186841,0.0,0.0,133.768986456306,95.1254333552985,29.6791880249808,199.832127125888,12-2015,Seguros de Vida,3.14
389,26.0,A,PRUDENTIAL ,0.426902881263824,4.0,3.8405399793983,0.0,0.0,106.017903759792,93.4214981388879,-62.7857665109514,30.7142095930748,12-2015,Seguros de Vida,9.46
390,27.0,A,QUALIA,0.0,0.0,2.39672018858734,0.0,0.0,0.0,89.5916381910279,66.1838666666667,0.0,12-2015,Seguros de Vida,0.0
391,28.0,A,SAN PATRICIO,0.0,3.0,44.2410725162182,0.0,0.0,0.0,26.6505988939067,1.4613,0.0,12-2015,Seguros de Vida,0.0
392,29.0,A,SANTA LUCIA,0.00320430506024767,0.0,16.1871304608605,0.0,0.0,716.374014421113,77.7172892754139,97.0794333333333,57.2092061980609,12-2015,Seguros de Vida,0.07
393,30.0,A,SANTÍSIMA TRINIDAD ,0.00681303999016058,0.0,8.0051932761557,0.0,0.0,780.519079775494,77.6800833263785,51.6375,0.0,12-2015,Seguros de Vida,0.15
394,31.0,A,SEGUNDA PERSONAS,0.146035159941876,191.0,38.5675884948716,213.31724514057,214.253991357504,107.526424626599,59.1364351483397,222.782714055997,0.0,12-2015,Seguros de Vida,3.24
395,32.0,A,SENTIR ,0.0293398338419767,0.0,37.0230068234153,0.0,0.0,0.0,49.8261021850029,67.8162514811511,0.0,12-2015,Seguros de Vida,0.65
396,33.0,A,SMG VIDA,0.268711796231189,263.0,10.6113825592906,801.402013653752,808.291296843138,206.006575484473,85.6826599278286,197.631749361586,15.9285990309656,12-2015,Seguros de Vida,5.96
397,34.0,A,TERRITORIAL VIDA ,0.000880742860084061,0.0,11.8516051695018,0.0,0.0,0.0,83.2341347446875,26.0204333333333,0.0,12-2015,Seguros de Vida,0.02
398,35.0,A,TRES PROVINCIAS,0.0710707957307163,5.0,70.5384173774573,102.956699126762,102.956699126762,42.5051304171495,4.48534848399679,2.65417930833065,6.57351561226955,12-2015,Seguros de Vida,1.58
399,36.0,E,ZURICH INTERNATIONAL LIFE,1.21950684192396,75.0,2.97429868119095,0.0,0.0,107.464511643156,96.6592202837647,2.39370412296072,116.630172138011,12-2015,Seguros de Vida,27.03
400,1.0,A,ANTICIPAR,0.0057163601929534,0.0,13.9739697351225,441.795498418012,682.469435451875,670.841389797403,84.2967497247292,62.2413777777778,0.0,09-2015,Seguros de Vida,0.12
401,2.0,A,ASV,0.0500228690772307,35.0,57.1865253915265,209.91528675589,213.147814596623,201.062677404379,35.7542709308243,15.0506760612679,2.02642603222648,09-2015,Seguros de Vida,1.04
402,3.0,A,BHN VIDA ,0.619206268923374,16.0,12.6135977274602,0.0,0.0,452.937951236047,86.2870332448598,109.437889491411,3.35825998268305,09-2015,Seguros de Vida,12.91
403,4.0,A,BINARIA VIDA ,0.146626954702644,15.0,15.1715362696953,0.0,0.0,254.624924927328,83.8148809157146,187.455866686939,28.6318397680203,09-2015,Seguros de Vida,3.06
404,5.0,A,BONACORSI,0.0237601771334144,0.0,26.5781752643724,0.0,0.0,480.918162103946,62.9533862112012,391.603407143046,20.4331743631499,09-2015,Seguros de Vida,0.5
405,6.0,O,CAJA DE PREVISIÓN ,0.0101782574641519,0.0,5.90790248359308,0.0,0.0,0.0,92.0961820943306,0.0,0.0,09-2015,Seguros de Vida,0.21
406,7.0,A,CERTEZA,0.0221673938439245,1.0,22.1870624676313,0.0,0.0,0.0,69.9354519550366,176.548256235956,45.7168626780139,09-2015,Seguros de Vida,0.46
407,8.0,A,CRUZ SUIZA ,0.0109165413347802,0.0,28.2030185205569,496.611802469813,496.611802469813,203.719474062782,66.2326971402975,20.8543333333333,309.888304093567,09-2015,Seguros de Vida,0.23
408,9.0,A,DIGNA,0.000375793969348012,0.0,8.92468078381368,0.0,0.0,0.0,86.2142596962522,19.0097666666667,0.0,09-2015,Seguros de Vida,0.01
409,10.0,A,FEDERADA,1.49093793206474e-07,0.0,2.09043604541038,0.0,0.0,0.0,96.7975646538731,9.4573,0.0,09-2015,Seguros de Vida,0.0
410,11.0,A,FOMS,6.98494209268688e-07,0.0,0.406411660570492,0.0,0.0,0.0,81.0509566263409,21.1351555555556,0.0,09-2015,Seguros de Vida,0.0
411,12.0,A,GALENO LIFE,0.00246545376969611,0.0,14.2159429135903,0.0,0.0,797.829873031839,82.7806625595441,25.4899666666667,169.271678308185,09-2015,Seguros de Vida,0.05
412,13.0,A,HSBC VIDA,0.395506515505365,302.0,12.8014225000684,0.0,0.0,137.621137356309,85.529431794358,90.173175878021,51.7116404483191,09-2015,Seguros de Vida,8.25
413,14.0,A,INSTITUTO SALTA,0.139586182090353,14.0,16.3022900487473,920.052615426871,966.6416017369,596.678475181765,79.8795906634224,39.4313194671318,15.1360148364434,09-2015,Seguros de Vida,2.91
414,15.0,A,INTERNACIONAL,0.0,135.0,17.720750905435,262.298946246954,262.298946246954,262.298946246954,82.1707731966592,0.0,0.0,09-2015,Seguros de Vida,0.0
415,16.0,A,MAÑANA ,0.0448930908415083,0.0,32.7847414804999,285.591579229862,295.162944270563,321.686411147278,45.1464164392993,36.4978038426773,12.2309907791778,09-2015,Seguros de Vida,0.94
416,17.0,A,MAPFRE VIDA,0.241711782744806,270.0,40.3643564055436,240.103859638558,240.103859638558,137.889839024381,56.4931731994633,19.4686349387284,6.54328032497965,09-2015,Seguros de Vida,5.04
417,18.0,A,NSA,2.33648355381105e-06,0.0,3.1136196790878,0.0,0.0,0.0,96.4408788768462,75.4060571428571,0.0,09-2015,Seguros de Vida,0.0
418,19.0,A,ORIGENES VIDA,0.271256531502756,5.0,40.2105801143766,362.784667984796,362.784667984796,355.515838976313,53.0940612706366,1.68419829125848,8.77346687562096,09-2015,Seguros de Vida,5.66
419,20.0,A,PIEVE ,0.0255243243355782,0.0,33.6925520003724,988.749579796622,0.0,217.826244252071,19.8246343947933,79.4041085824284,0.0,09-2015,Seguros de Vida,0.53
420,21.0,A,PLENARIA,0.0758473621085288,1.0,12.344266792315,284.974262786847,288.801037699411,264.18588322357,84.7780004486285,94.9065843980524,691.784779661017,09-2015,Seguros de Vida,1.58
421,22.0,A,POR VIDA,0.000312582285789924,0.0,2.17091179298531,0.0,0.0,0.0,33.0920803775229,4.31176666666667,18.1644764926449,09-2015,Seguros de Vida,0.01
422,23.0,A,PREVISORA,0.00100185514606783,0.0,1.86737248649923,0.0,0.0,0.0,59.5614425333169,47.3884,78.2978082073806,09-2015,Seguros de Vida,0.02
423,24.0,A,PROVINCIA VIDA ,0.134007807181822,8.0,3.84433650961129,0.0,0.0,132.245800208383,94.8038277737019,21.0439708400593,222.424722207413,09-2015,Seguros de Vida,2.79
424,25.0,A,PRUDENTIAL ,0.375018832759512,4.0,3.1890589191482,0.0,0.0,122.816243079113,93.3390205015517,85.9193158590494,36.1512438712875,09-2015,Seguros de Vida,7.82
425,26.0,A,SAN PATRICIO,0.0,3.0,20.7995403791558,0.0,0.0,0.0,58.1753517636347,0.513766666666667,0.0,09-2015,Seguros de Vida,0.0
426,27.0,A,SANTA LUCÍA,0.00312143378171293,0.0,18.0432635492218,0.0,0.0,508.237814290279,74.5459195658227,43.4732666666667,18.0942430979774,09-2015,Seguros de Vida,0.07
427,28.0,A,SANTÍSIMA TRINIDAD ,0.0068026453159714,0.0,38.1547254191045,0.0,0.0,758.511922531532,51.7515531294529,50.1839666666667,55.9613051993177,09-2015,Seguros de Vida,0.14
428,29.0,A,SEGUNDA PERSONAS,0.14463524135491,187.0,39.6131966327291,202.382843032976,203.368096020678,105.467210095973,58.6438067954064,177.147187301307,0.0,09-2015,Seguros de Vida,3.02
429,30.0,A,SENTIR ,0.0296994836067297,0.0,33.6065082871426,0.0,0.0,0.0,51.9087963285233,54.3811036364199,0.0,09-2015,Seguros de Vida,0.62
430,31.0,A,SMG VIDA,0.260920855501547,280.0,11.8835533162436,713.424650675824,720.753394238284,216.832924957164,84.5108170663963,93.8926752865396,30.5077443438357,09-2015,Seguros de Vida,5.44
431,32.0,A,TERRITORIAL VIDA ,0.000875133591365241,1.0,8.61283353990843,0.0,0.0,0.0,78.7412216898224,34.121,94.5963738473272,09-2015,Seguros de Vida,0.02
432,33.0,A,TRES PROVINCIAS,0.0715925213956217,7.0,69.842747458752,140.502495870108,140.502495870108,49.002774666851,7.04738882537423,3.40127333217176,4.79117809838453,09-2015,Seguros de Vida,1.49
433,34.0,E,ZURICH INTERNATIONAL LIFE,1.68237121931791,72.0,2.86889608313768,0.0,0.0,107.842909493884,94.9997611524745,22.0277085760433,153.531163245836,09-2015,Seguros de Vida,35.08
434,7.0,A,ANTICIPAR,0.00562363373370486,0.0,11.041420152775,470.984192119375,741.084821636745,726.985140607074,86.6825987284639,53.2334222222222,207.499712383926,06-2015,Seguros de Vida,0.15
